slide_id,scale,h5_path,h5_exists,h5_read_success,h5_error,coords_exists,coords_count,coords_shape,coords_dtype,patch_level,patch_size,h5_downsample_x,h5_downsample_y,h5_level_dim,h5_downsampled_level_dim,h5_name,h5_save_path,required_metadata_complete
25028210B2,5x,data/yiyuan/patches_coords_5x/patches_256/25028210B2.h5,True,True,,True,133,"[133,2]",int32,2,256,16.001896573523833,16.001047778709136,"[7909,4772]","[7909,4772]",25028210B2,patches_coords_xin_5x\patches_256,True
25028210B2,20x,data/yiyuan/patches_coords_20x/patches_256/25028210B2.h5,True,True,,True,1784,"[1784,2]",int32,1,256,4.000094819684566,4.000052386191,"[31639,19089]","[31639,19089]",25028210B2,patches_coords_xin_20x\patches_256,True
25028514B,5x,data/yiyuan/patches_coords_5x/patches_256/25028514B.h5,True,True,,True,128,"[128,2]",int32,2,256,16.00016121231662,16.002004738472753,"[6203,5487]","[6203,5487]",25028514B,patches_coords_xin_5x\patches_256,True
25028514B,20x,data/yiyuan/patches_coords_20x/patches_256/25028514B.h5,True,True,,True,1741,"[1741,2]",int32,1,256,4.000040303079155,4.000136674259681,"[24812,21950]","[24812,21950]",25028514B,patches_coords_xin_20x\patches_256,True
25028520B3,5x,data/yiyuan/patches_coords_5x/patches_256/25028520B3.h5,True,True,,True,151,"[151,2]",int32,2,256,16.00059447983015,16.002004738472753,"[11775,5487]","[11775,5487]",25028520B3,patches_coords_xin_5x\patches_256,True
25028520B3,20x,data/yiyuan/patches_coords_20x/patches_256/25028520B3.h5,True,True,,True,2200,"[2200,2]",int32,1,256,4.000063692915225,4.000136674259681,"[47101,21950]","[47101,21950]",25028520B3,patches_coords_xin_20x\patches_256,True
25028738B2,5x,data/yiyuan/patches_coords_5x/patches_256/25028738B2.h5,True,True,,True,212,"[212,2]",int32,2,256,16.00105848107965,16.002280935183425,"[7558,5261]","[7558,5261]",25028738B2,patches_coords_xin_5x\patches_256,True
25028738B2,20x,data/yiyuan/patches_coords_20x/patches_256/25028738B2.h5,True,True,,True,3080,"[3080,2]",int32,1,256,4.0,4.0,"[30234,21047]","[30234,21047]",25028738B2,patches_coords_xin_20x\patches_256,True
25028862B2,5x,data/yiyuan/patches_coords_5x/patches_256/25028862B2.h5,True,True,,True,189,"[189,2]",int32,2,256,16.00182302622353,16.002342377513177,"[7131,5123]","[7131,5123]",25028862B2,patches_coords_xin_5x\patches_256,True
25028862B2,20x,data/yiyuan/patches_coords_20x/patches_256/25028862B2.h5,True,True,,True,2597,"[2597,2]",int32,1,256,4.0000350545097625,4.0,"[28527,20495]","[28527,20495]",25028862B2,patches_coords_xin_20x\patches_256,True
25028868B2,5x,data/yiyuan/patches_coords_5x/patches_256/25028868B2.h5,True,True,,True,120,"[120,2]",int32,2,256,16.001890103955716,16.003965832824893,"[7407,3278]","[7407,3278]",25028868B2,patches_coords_xin_5x\patches_256,True
25028868B2,20x,data/yiyuan/patches_coords_20x/patches_256/25028868B2.h5,True,True,,True,1658,"[1658,2]",int32,1,256,4.00006749687827,4.000076248570339,"[29631,13115]","[29631,13115]",25028868B2,patches_coords_xin_20x\patches_256,True
25028879B3,5x,data/yiyuan/patches_coords_5x/patches_256/25028879B3.h5,True,True,,True,283,"[283,2]",int32,2,256,16.000099443118536,16.002004738472753,"[10056,5487]","[10056,5487]",25028879B3,patches_coords_xin_5x\patches_256,True
25028879B3,20x,data/yiyuan/patches_coords_20x/patches_256/25028879B3.h5,True,True,,True,4014,"[4014,2]",int32,1,256,4.000024860779634,4.000136674259681,"[40224,21950]","[40224,21950]",25028879B3,patches_coords_xin_20x\patches_256,True
25028885B2,5x,data/yiyuan/patches_coords_5x/patches_256/25028885B2.h5,True,True,,True,252,"[252,2]",int32,2,256,16.00144584647739,16.002004738472753,"[7608,5487]","[7608,5487]",25028885B2,patches_coords_xin_5x\patches_256,True
25028885B2,20x,data/yiyuan/patches_coords_20x/patches_256/25028885B2.h5,True,True,,True,3730,"[3730,2]",int32,1,256,4.000098573963331,4.000136674259681,"[30434,21950]","[30434,21950]",25028885B2,patches_coords_xin_20x\patches_256,True
25029134B,5x,data/yiyuan/patches_coords_5x/patches_256/25029134B.h5,True,True,,True,267,"[267,2]",int32,2,256,16.000103177878664,16.002004738472753,"[9692,5487]","[9692,5487]",25029134B,patches_coords_xin_5x\patches_256,True
25029134B,20x,data/yiyuan/patches_coords_20x/patches_256/25029134B.h5,True,True,,True,3786,"[3786,2]",int32,1,256,4.000025794469666,4.000136674259681,"[38768,21950]","[38768,21950]",25029134B,patches_coords_xin_20x\patches_256,True
25029179B,5x,data/yiyuan/patches_coords_5x/patches_256/25029179B.h5,True,True,,True,355,"[355,2]",int32,2,256,16.000796574728668,16.002004738472753,"[10043,5487]","[10043,5487]",25029179B,patches_coords_xin_5x\patches_256,True
25029179B,20x,data/yiyuan/patches_coords_20x/patches_256/25029179B.h5,True,True,,True,5002,"[5002,2]",int32,1,256,4.0,4.000136674259681,"[40174,21950]","[40174,21950]",25029179B,patches_coords_xin_20x\patches_256,True
25029425B2,5x,data/yiyuan/patches_coords_5x/patches_256/25029425B2.h5,True,True,,True,281,"[281,2]",int32,2,256,16.0004329004329,16.002004738472753,"[9240,5487]","[9240,5487]",25029425B2,patches_coords_xin_5x\patches_256,True
25029425B2,20x,data/yiyuan/patches_coords_20x/patches_256/25029425B2.h5,True,True,,True,4198,"[4198,2]",int32,1,256,4.0,4.000136674259681,"[36961,21950]","[36961,21950]",25029425B2,patches_coords_xin_20x\patches_256,True
25029425B3,5x,data/yiyuan/patches_coords_5x/patches_256/25029425B3.h5,True,True,,True,243,"[243,2]",int32,2,256,16.000444988319057,16.00239520958084,"[8989,5010]","[8989,5010]",25029425B3,patches_coords_xin_5x\patches_256,True
25029425B3,20x,data/yiyuan/patches_coords_20x/patches_256/25029425B3.h5,True,True,,True,3572,"[3572,2]",int32,1,256,4.0,4.0,"[35957,20043]","[35957,20043]",25029425B3,patches_coords_xin_20x\patches_256,True
25029425B,5x,data/yiyuan/patches_coords_5x/patches_256/25029425B.h5,True,True,,True,361,"[361,2]",int32,2,256,16.0,16.002004738472753,"[10169,5487]","[10169,5487]",25029425B,patches_coords_xin_5x\patches_256,True
25029425B,20x,data/yiyuan/patches_coords_20x/patches_256/25029425B.h5,True,True,,True,5429,"[5429,2]",int32,1,256,4.0,4.000136674259681,"[40676,21950]","[40676,21950]",25029425B,patches_coords_xin_20x\patches_256,True
25029560B2,5x,data/yiyuan/patches_coords_5x/patches_256/25029560B2.h5,True,True,,True,42,"[42,2]",int32,2,256,16.00176282051282,16.005580357142858,"[6240,2688]","[6240,2688]",25029560B2,patches_coords_xin_5x\patches_256,True
25029560B2,20x,data/yiyuan/patches_coords_20x/patches_256/25029560B2.h5,True,True,,True,536,"[536,2]",int32,1,256,4.00012018267767,4.000278940027894,"[24962,10755]","[24962,10755]",25029560B2,patches_coords_xin_20x\patches_256,True
25029565B5,5x,data/yiyuan/patches_coords_5x/patches_256/25029565B5.h5,True,True,,True,76,"[76,2]",int32,2,256,16.001318739285242,16.00110595001106,"[7583,4521]","[7583,4521]",25029565B5,patches_coords_xin_5x\patches_256,True
25029565B5,20x,data/yiyuan/patches_coords_20x/patches_256/25029565B5.h5,True,True,,True,975,"[975,2]",int32,1,256,4.000065932616866,4.000055294442909,"[30334,18085]","[30334,18085]",25029565B5,patches_coords_xin_20x\patches_256,True
25029737B2,5x,data/yiyuan/patches_coords_5x/patches_256/25029737B2.h5,True,True,,True,239,"[239,2]",int32,2,256,16.001405101599655,16.002004738472753,"[9252,5487]","[9252,5487]",25029737B2,patches_coords_xin_5x\patches_256,True
25029737B2,20x,data/yiyuan/patches_coords_20x/patches_256/25029737B2.h5,True,True,,True,3259,"[3259,2]",int32,1,256,4.000027018994353,4.000136674259681,"[37011,21950]","[37011,21950]",25029737B2,patches_coords_xin_20x\patches_256,True
25029906B2,5x,data/yiyuan/patches_coords_5x/patches_256/25029906B2.h5,True,True,,True,264,"[264,2]",int32,2,256,16.000704887218046,16.002004738472753,"[8512,5487]","[8512,5487]",25029906B2,patches_coords_xin_5x\patches_256,True
25029906B2,20x,data/yiyuan/patches_coords_20x/patches_256/25029906B2.h5,True,True,,True,3730,"[3730,2]",int32,1,256,4.000058738876326,4.000136674259681,"[34049,21950]","[34049,21950]",25029906B2,patches_coords_xin_20x\patches_256,True
25030118B2,5x,data/yiyuan/patches_coords_5x/patches_256/25030118B2.h5,True,True,,True,134,"[134,2]",int32,2,256,16.00081135902637,16.002407853306167,"[7395,5399]","[7395,5399]",25030118B2,patches_coords_xin_5x\patches_256,True
25030118B2,20x,data/yiyuan/patches_coords_20x/patches_256/25030118B2.h5,True,True,,True,1723,"[1723,2]",int32,1,256,4.000067610966499,4.0000462984397425,"[29581,21599]","[29581,21599]",25030118B2,patches_coords_xin_20x\patches_256,True
25030157B3,5x,data/yiyuan/patches_coords_5x/patches_256/25030157B3.h5,True,True,,True,93,"[93,2]",int32,2,256,16.000292269472453,16.001386687797147,"[6843,5048]","[6843,5048]",25030157B3,patches_coords_xin_5x\patches_256,True
25030157B3,20x,data/yiyuan/patches_coords_20x/patches_256/25030157B3.h5,True,True,,True,1256,"[1256,2]",int32,1,256,4.000073067368113,4.000148566334868,"[27372,20193]","[27372,20193]",25030157B3,patches_coords_xin_20x\patches_256,True
25030157B4,5x,data/yiyuan/patches_coords_5x/patches_256/25030157B4.h5,True,True,,True,214,"[214,2]",int32,2,256,16.000519264721156,16.002100840336134,"[9629,5236]","[9629,5236]",25030157B4,patches_coords_xin_5x\patches_256,True
25030157B4,20x,data/yiyuan/patches_coords_20x/patches_256/25030157B4.h5,True,True,,True,3100,"[3100,2]",int32,1,256,4.000025962561986,4.000143225436838,"[38517,20946]","[38517,20946]",25030157B4,patches_coords_xin_20x\patches_256,True
25030334B2,5x,data/yiyuan/patches_coords_5x/patches_256/25030334B2.h5,True,True,,True,228,"[228,2]",int32,2,256,16.0010867202782,16.002407853306167,"[9202,5399]","[9202,5399]",25030334B2,patches_coords_xin_5x\patches_256,True
25030334B2,20x,data/yiyuan/patches_coords_20x/patches_256/25030334B2.h5,True,True,,True,3202,"[3202,2]",int32,1,256,4.0000543330616685,4.0000462984397425,"[36810,21599]","[36810,21599]",25030334B2,patches_coords_xin_20x\patches_256,True
25030619B2,5x,data/yiyuan/patches_coords_5x/patches_256/25030619B2.h5,True,True,,True,255,"[255,2]",int32,2,256,16.00042147854674,16.002004738472753,"[11863,5487]","[11863,5487]",25030619B2,patches_coords_xin_5x\patches_256,True
25030619B2,20x,data/yiyuan/patches_coords_20x/patches_256/25030619B2.h5,True,True,,True,3387,"[3387,2]",int32,1,256,4.000021073483236,4.000136674259681,"[47453,21950]","[47453,21950]",25030619B2,patches_coords_xin_20x\patches_256,True
25030630B,5x,data/yiyuan/patches_coords_5x/patches_256/25030630B.h5,True,True,,True,305,"[305,2]",int32,2,256,16.000704887218046,16.002004738472753,"[8512,5487]","[8512,5487]",25030630B,patches_coords_xin_5x\patches_256,True
25030630B,20x,data/yiyuan/patches_coords_20x/patches_256/25030630B.h5,True,True,,True,4265,"[4265,2]",int32,1,256,4.000058738876326,4.000136674259681,"[34049,21950]","[34049,21950]",25030630B,patches_coords_xin_20x\patches_256,True
25030750B2,5x,data/yiyuan/patches_coords_5x/patches_256/25030750B2.h5,True,True,,True,336,"[336,2]",int32,2,256,16.001117659012397,16.002004738472753,"[9842,5487]","[9842,5487]",25030750B2,patches_coords_xin_5x\patches_256,True
25030750B2,20x,data/yiyuan/patches_coords_20x/patches_256/25030750B2.h5,True,True,,True,5104,"[5104,2]",int32,1,256,4.0000762001524,4.000136674259681,"[39370,21950]","[39370,21950]",25030750B2,patches_coords_xin_20x\patches_256,True
25030988B4,5x,data/yiyuan/patches_coords_5x/patches_256/25030988B4.h5,True,True,,True,144,"[144,2]",int32,2,256,16.0,16.001576976148236,"[7182,5073]","[7182,5073]",25030988B4,patches_coords_xin_5x\patches_256,True
25030988B4,20x,data/yiyuan/patches_coords_20x/patches_256/25030988B4.h5,True,True,,True,2083,"[2083,2]",int32,1,256,4.0,4.0,"[28728,20294]","[28728,20294]",25030988B4,patches_coords_xin_20x\patches_256,True
25030998B2,5x,data/yiyuan/patches_coords_5x/patches_256/25030998B2.h5,True,True,,True,226,"[226,2]",int32,2,256,16.001531896268737,16.002004738472753,"[9139,5487]","[9139,5487]",25030998B2,patches_coords_xin_5x\patches_256,True
25030998B2,20x,data/yiyuan/patches_coords_20x/patches_256/25030998B2.h5,True,True,,True,3001,"[3001,2]",int32,1,256,4.0000547060915235,4.000136674259681,"[36559,21950]","[36559,21950]",25030998B2,patches_coords_xin_20x\patches_256,True
25031267B2,5x,data/yiyuan/patches_coords_5x/patches_256/25031267B2.h5,True,True,,True,162,"[162,2]",int32,2,256,16.00039494470774,16.001319841619004,"[7596,4546]","[7596,4546]",25031267B2,patches_coords_xin_5x\patches_256,True
25031267B2,20x,data/yiyuan/patches_coords_20x/patches_256/25031267B2.h5,True,True,,True,2345,"[2345,2]",int32,1,256,4.000098736176935,4.000109980753368,"[30384,18185]","[30384,18185]",25031267B2,patches_coords_xin_20x\patches_256,True
25031271B2,5x,data/yiyuan/patches_coords_5x/patches_256/25031271B2.h5,True,True,,True,143,"[143,2]",int32,2,256,16.001601067378253,16.000382848392036,"[7495,5224]","[7495,5224]",25031271B2,patches_coords_xin_5x\patches_256,True
25031271B2,20x,data/yiyuan/patches_coords_20x/patches_256/25031271B2.h5,True,True,,True,1888,"[1888,2]",int32,1,256,4.0,4.000095712098009,"[29983,20896]","[29983,20896]",25031271B2,patches_coords_xin_20x\patches_256,True
25031281B2,5x,data/yiyuan/patches_coords_5x/patches_256/25031281B2.h5,True,True,,True,192,"[192,2]",int32,2,256,16.000123869689087,16.000600240096038,"[8073,4998]","[8073,4998]",25031281B2,patches_coords_xin_5x\patches_256,True
25031281B2,20x,data/yiyuan/patches_coords_20x/patches_256/25031281B2.h5,True,True,,True,2839,"[2839,2]",int32,1,256,4.000030967422272,4.000150060024009,"[32292,19992]","[32292,19992]",25031281B2,patches_coords_xin_20x\patches_256,True
25031302B,5x,data/yiyuan/patches_coords_5x/patches_256/25031302B.h5,True,True,,True,245,"[245,2]",int32,2,256,16.001648909183157,16.002004738472753,"[7884,5487]","[7884,5487]",25031302B,patches_coords_xin_5x\patches_256,True
25031302B,20x,data/yiyuan/patches_coords_20x/patches_256/25031302B.h5,True,True,,True,3539,"[3539,2]",int32,1,256,4.000031706775738,4.000136674259681,"[31539,21950]","[31539,21950]",25031302B,patches_coords_xin_20x\patches_256,True
25031385B4,5x,data/yiyuan/patches_coords_5x/patches_256/25031385B4.h5,True,True,,True,185,"[185,2]",int32,2,256,16.000576653760607,16.002004738472753,"[12139,5487]","[12139,5487]",25031385B4,patches_coords_xin_5x\patches_256,True
25031385B4,20x,data/yiyuan/patches_coords_20x/patches_256/25031385B4.h5,True,True,,True,2588,"[2588,2]",int32,1,256,4.000061783059085,4.000136674259681,"[48557,21950]","[48557,21950]",25031385B4,patches_coords_xin_20x\patches_256,True
25031387B2,5x,data/yiyuan/patches_coords_5x/patches_256/25031387B2.h5,True,True,,True,350,"[350,2]",int32,2,256,16.001332786549106,16.002004738472753,"[9754,5487]","[9754,5487]",25031387B2,patches_coords_xin_5x\patches_256,True
25031387B2,20x,data/yiyuan/patches_coords_20x/patches_256/25031387B2.h5,True,True,,True,5205,"[5205,2]",int32,1,256,4.000025628539942,4.000136674259681,"[39019,21950]","[39019,21950]",25031387B2,patches_coords_xin_20x\patches_256,True
25031411B3,5x,data/yiyuan/patches_coords_5x/patches_256/25031411B3.h5,True,True,,True,45,"[45,2]",int32,2,256,16.000995520159282,16.000912616929043,"[6027,4383]","[6027,4383]",25031411B3,patches_coords_xin_5x\patches_256,True
25031411B3,20x,data/yiyuan/patches_coords_20x/patches_256/25031411B3.h5,True,True,,True,537,"[537,2]",int32,1,256,4.000082956572235,4.0,"[24109,17533]","[24109,17533]",25031411B3,patches_coords_xin_20x\patches_256,True
25031706B,5x,data/yiyuan/patches_coords_5x/patches_256/25031706B.h5,True,True,,True,144,"[144,2]",int32,2,256,16.00041482300885,16.00021815008726,"[7232,4584]","[7232,4584]",25031706B,patches_coords_xin_5x\patches_256,True
25031706B,20x,data/yiyuan/patches_coords_20x/patches_256/25031706B.h5,True,True,,True,2044,"[2044,2]",int32,1,256,4.000103705752212,4.000054537521815,"[28928,18336]","[28928,18336]",25031706B,patches_coords_xin_20x\patches_256,True
25031706B2,5x,data/yiyuan/patches_coords_5x/patches_256/25031706B2.h5,True,True,,True,257,"[257,2]",int32,2,256,16.000519264721156,16.002004738472753,"[9629,5487]","[9629,5487]",25031706B2,patches_coords_xin_5x\patches_256,True
25031706B2,20x,data/yiyuan/patches_coords_20x/patches_256/25031706B2.h5,True,True,,True,3393,"[3393,2]",int32,1,256,4.000025962561986,4.000136674259681,"[38517,21950]","[38517,21950]",25031706B2,patches_coords_xin_20x\patches_256,True
25032143B2,5x,data/yiyuan/patches_coords_5x/patches_256/25032143B2.h5,True,True,,True,95,"[95,2]",int32,2,256,16.00109102244389,16.00239520958084,"[6416,5010]","[6416,5010]",25032143B2,patches_coords_xin_5x\patches_256,True
25032143B2,20x,data/yiyuan/patches_coords_20x/patches_256/25032143B2.h5,True,True,,True,1315,"[1315,2]",int32,1,256,4.000116890707189,4.0,"[25665,20043]","[25665,20043]",25032143B2,patches_coords_xin_20x\patches_256,True
25032143B3,5x,data/yiyuan/patches_coords_5x/patches_256/25032143B3.h5,True,True,,True,63,"[63,2]",int32,2,256,16.00017540782319,16.001780717374714,"[5701,3931]","[5701,3931]",25032143B3,patches_coords_xin_5x\patches_256,True
25032143B3,20x,data/yiyuan/patches_coords_20x/patches_256/25032143B3.h5,True,True,,True,770,"[770,2]",int32,1,256,4.000043851955797,4.000190779014308,"[22804,15725]","[22804,15725]",25032143B3,patches_coords_xin_20x\patches_256,True
25032146B2,5x,data/yiyuan/patches_coords_5x/patches_256/25032146B2.h5,True,True,,True,20,"[20,2]",int32,2,256,16.00122199592668,16.004737091425863,"[4910,2111]","[4910,2111]",25032146B2,patches_coords_xin_5x\patches_256,True
25032146B2,20x,data/yiyuan/patches_coords_20x/patches_256/25032146B2.h5,True,True,,True,241,"[241,2]",int32,1,256,4.000101827809175,4.000236798484489,"[19641,8446]","[19641,8446]",25032146B2,patches_coords_xin_20x\patches_256,True
25032179B3,5x,data/yiyuan/patches_coords_5x/patches_256/25032179B3.h5,True,True,,True,47,"[47,2]",int32,2,256,16.000349283967864,16.002670551104636,"[5726,4119]","[5726,4119]",25032179B3,patches_coords_xin_5x\patches_256,True
25032179B3,20x,data/yiyuan/patches_coords_20x/patches_256/25032179B3.h5,True,True,,True,604,"[604,2]",int32,1,256,4.000087320991966,4.000182060929724,"[22904,16478]","[22904,16478]",25032179B3,patches_coords_xin_20x\patches_256,True
25032245B2,5x,data/yiyuan/patches_coords_5x/patches_256/25032245B2.h5,True,True,,True,62,"[62,2]",int32,2,256,16.000752785305632,16.0,"[6642,3329]","[6642,3329]",25032245B2,patches_coords_xin_5x\patches_256,True
25032245B2,20x,data/yiyuan/patches_coords_20x/patches_256/25032245B2.h5,True,True,,True,677,"[677,2]",int32,1,256,4.000037637848621,4.0,"[26569,13316]","[26569,13316]",25032245B2,patches_coords_xin_20x\patches_256,True
25032360B2,5x,data/yiyuan/patches_coords_5x/patches_256/25032360B2.h5,True,True,,True,189,"[189,2]",int32,2,256,16.000940832113738,16.002004738472753,"[9566,5487]","[9566,5487]",25032360B2,patches_coords_xin_5x\patches_256,True
25032360B2,20x,data/yiyuan/patches_coords_20x/patches_256/25032360B2.h5,True,True,,True,2665,"[2665,2]",int32,1,256,4.000026132859458,4.000136674259681,"[38266,21950]","[38266,21950]",25032360B2,patches_coords_xin_20x\patches_256,True
25032626B2,5x,data/yiyuan/patches_coords_5x/patches_256/25032626B2.h5,True,True,,True,159,"[159,2]",int32,2,256,16.00129626962408,16.001851851851853,"[6943,4320]","[6943,4320]",25032626B2,patches_coords_xin_5x\patches_256,True
25032626B2,20x,data/yiyuan/patches_coords_20x/patches_256/25032626B2.h5,True,True,,True,2265,"[2265,2]",int32,1,256,4.000036004896666,4.0,"[27774,17282]","[27774,17282]",25032626B2,patches_coords_xin_20x\patches_256,True
25032788B4,5x,data/yiyuan/patches_coords_5x/patches_256/25032788B4.h5,True,True,,True,210,"[210,2]",int32,2,256,16.00166186572125,16.002004738472753,"[9026,5487]","[9026,5487]",25032788B4,patches_coords_xin_5x\patches_256,True
25032788B4,20x,data/yiyuan/patches_coords_20x/patches_256/25032788B4.h5,True,True,,True,2883,"[2883,2]",int32,1,256,4.000083086382142,4.000136674259681,"[36107,21950]","[36107,21950]",25032788B4,patches_coords_xin_20x\patches_256,True
25032789B2,5x,data/yiyuan/patches_coords_5x/patches_256/25032789B2.h5,True,True,,True,254,"[254,2]",int32,2,256,16.001132502831258,16.002004738472753,"[7947,5487]","[7947,5487]",25032789B2,patches_coords_xin_5x\patches_256,True
25032789B2,20x,data/yiyuan/patches_coords_20x/patches_256/25032789B2.h5,True,True,,True,3767,"[3767,2]",int32,1,256,4.000031456432841,4.000136674259681,"[31790,21950]","[31790,21950]",25032789B2,patches_coords_xin_20x\patches_256,True
25033169B1,5x,data/yiyuan/patches_coords_5x/patches_256/25033169B1.h5,True,True,,True,335,"[335,2]",int32,2,256,16.00113147770989,16.002004738472753,"[8838,5487]","[8838,5487]",25033169B1,patches_coords_xin_5x\patches_256,True
25033169B1,20x,data/yiyuan/patches_coords_20x/patches_256/25033169B1.h5,True,True,,True,4928,"[4928,2]",int32,1,256,4.000056570685071,4.000136674259681,"[35354,21950]","[35354,21950]",25033169B1,patches_coords_xin_20x\patches_256,True
25033178B4,5x,data/yiyuan/patches_coords_5x/patches_256/25033178B4.h5,True,True,,True,294,"[294,2]",int32,2,256,16.0,16.002004738472753,"[9303,5487]","[9303,5487]",25033178B4,patches_coords_xin_5x\patches_256,True
25033178B4,20x,data/yiyuan/patches_coords_20x/patches_256/25033178B4.h5,True,True,,True,4126,"[4126,2]",int32,1,256,4.0,4.000136674259681,"[37212,21950]","[37212,21950]",25033178B4,patches_coords_xin_20x\patches_256,True
25033211B,5x,data/yiyuan/patches_coords_5x/patches_256/25033211B.h5,True,True,,True,217,"[217,2]",int32,2,256,16.00033467202142,16.002004738472753,"[8964,5487]","[8964,5487]",25033211B,patches_coords_xin_5x\patches_256,True
25033211B,20x,data/yiyuan/patches_coords_20x/patches_256/25033211B.h5,True,True,,True,2931,"[2931,2]",int32,1,256,4.000083668005355,4.000136674259681,"[35856,21950]","[35856,21950]",25033211B,patches_coords_xin_20x\patches_256,True
25033447B4,5x,data/yiyuan/patches_coords_5x/patches_256/25033447B4.h5,True,True,,True,75,"[75,2]",int32,2,256,16.001435235019734,16.002004738472753,"[8361,5487]","[8361,5487]",25033447B4,patches_coords_xin_5x\patches_256,True
25033447B4,20x,data/yiyuan/patches_coords_20x/patches_256/25033447B4.h5,True,True,,True,1054,"[1054,2]",int32,1,256,4.0,4.000136674259681,"[33447,21950]","[33447,21950]",25033447B4,patches_coords_xin_20x\patches_256,True
25033482B2,5x,data/yiyuan/patches_coords_5x/patches_256/25033482B2.h5,True,True,,True,101,"[101,2]",int32,2,256,16.00136798905609,16.002521538138264,"[6579,4759]","[6579,4759]",25033482B2,patches_coords_xin_5x\patches_256,True
25033482B2,20x,data/yiyuan/patches_coords_20x/patches_256/25033482B2.h5,True,True,,True,1345,"[1345,2]",int32,1,256,4.000037996808268,4.0,"[26318,19039]","[26318,19039]",25033482B2,patches_coords_xin_20x\patches_256,True
25033486B,5x,data/yiyuan/patches_coords_5x/patches_256/25033486B.h5,True,True,,True,281,"[281,2]",int32,2,256,16.000647598488936,16.002004738472753,"[9265,5487]","[9265,5487]",25033486B,patches_coords_xin_5x\patches_256,True
25033486B,20x,data/yiyuan/patches_coords_20x/patches_256/25033486B.h5,True,True,,True,3983,"[3983,2]",int32,1,256,4.00005396508459,4.000136674259681,"[37061,21950]","[37061,21950]",25033486B,patches_coords_xin_20x\patches_256,True
25033894B2,5x,data/yiyuan/patches_coords_5x/patches_256/25033894B2.h5,True,True,,True,89,"[89,2]",int32,2,256,16.00165654334622,16.001030662200463,"[7244,3881]","[7244,3881]",25033894B2,patches_coords_xin_5x\patches_256,True
25033894B2,20x,data/yiyuan/patches_coords_20x/patches_256/25033894B2.h5,True,True,,True,1110,"[1110,2]",int32,1,256,4.0,4.0,"[28979,15525]","[28979,15525]",25033894B2,patches_coords_xin_20x\patches_256,True
25034245B2,5x,data/yiyuan/patches_coords_5x/patches_256/25034245B2.h5,True,True,,True,174,"[174,2]",int32,2,256,16.00144584647739,16.00110595001106,"[7608,4521]","[7608,4521]",25034245B2,patches_coords_xin_5x\patches_256,True
25034245B2,20x,data/yiyuan/patches_coords_20x/patches_256/25034245B2.h5,True,True,,True,2513,"[2513,2]",int32,1,256,4.000098573963331,4.000055294442909,"[30434,18085]","[30434,18085]",25034245B2,patches_coords_xin_20x\patches_256,True
25034327B2,5x,data/yiyuan/patches_coords_5x/patches_256/25034327B2.h5,True,True,,True,336,"[336,2]",int32,2,256,16.000848536274926,16.002004738472753,"[9428,5487]","[9428,5487]",25034327B2,patches_coords_xin_5x\patches_256,True
25034327B2,20x,data/yiyuan/patches_coords_20x/patches_256/25034327B2.h5,True,True,,True,5068,"[5068,2]",int32,1,256,4.0,4.000136674259681,"[37714,21950]","[37714,21950]",25034327B2,patches_coords_xin_20x\patches_256,True
25034929B2,5x,data/yiyuan/patches_coords_5x/patches_256/25034929B2.h5,True,True,,True,274,"[274,2]",int32,2,256,16.001435235019734,16.002004738472753,"[8361,5487]","[8361,5487]",25034929B2,patches_coords_xin_5x\patches_256,True
25034929B2,20x,data/yiyuan/patches_coords_20x/patches_256/25034929B2.h5,True,True,,True,3840,"[3840,2]",int32,1,256,4.0,4.000136674259681,"[33447,21950]","[33447,21950]",25034929B2,patches_coords_xin_20x\patches_256,True
25034940B9,5x,data/yiyuan/patches_coords_5x/patches_256/25034940B9.h5,True,True,,True,134,"[134,2]",int32,2,256,16.00136798905609,16.002780536246277,"[6579,5035]","[6579,5035]",25034940B9,patches_coords_xin_5x\patches_256,True
25034940B9,20x,data/yiyuan/patches_coords_20x/patches_256/25034940B9.h5,True,True,,True,1891,"[1891,2]",int32,1,256,4.000037996808268,4.000099290075957,"[26318,20143]","[26318,20143]",25034940B9,patches_coords_xin_20x\patches_256,True
25034940B8,5x,data/yiyuan/patches_coords_5x/patches_256/25034940B8.h5,True,True,,True,100,"[100,2]",int32,2,256,16.002428363283148,16.000268961807425,"[6177,3718]","[6177,3718]",25034940B8,patches_coords_xin_5x\patches_256,True
25034940B8,20x,data/yiyuan/patches_coords_20x/patches_256/25034940B8.h5,True,True,,True,1391,"[1391,2]",int32,1,256,4.000121403423576,4.000067240451856,"[24711,14872]","[24711,14872]",25034940B8,patches_coords_xin_20x\patches_256,True
25034940B10,5x,data/yiyuan/patches_coords_5x/patches_256/25034940B10.h5,True,True,,True,125,"[125,2]",int32,2,256,16.001135442011353,16.003119151590766,"[6165,4809]","[6165,4809]",25034940B10,patches_coords_xin_5x\patches_256,True
25034940B10,20x,data/yiyuan/patches_coords_20x/patches_256/25034940B10.h5,True,True,,True,1689,"[1689,2]",int32,1,256,4.000121649568144,4.000155933260564,"[24661,19239]","[24661,19239]",25034940B10,patches_coords_xin_20x\patches_256,True
25034940B11,5x,data/yiyuan/patches_coords_5x/patches_256/25034940B11.h5,True,True,,True,188,"[188,2]",int32,2,256,16.00116943866944,16.00099542106311,"[7696,5023]","[7696,5023]",25034940B11,patches_coords_xin_5x\patches_256,True
