slide_id,scale,coord_h5_path,feature_h5_path,coord_h5_read_success,feature_h5_read_success,read_error,coord_coords_exists,feature_coords_exists,features_exists,coord_count,feature_coord_count,feature_count,coord_only_coordinate_count,feature_only_coordinate_count,coord_shape,feature_coord_shape,feature_shape,coord_dtype,feature_coord_dtype,feature_dtype,all_three_counts_equal,coord_shapes_equal,coordinate_values_and_order_equal,coordinate_multiset_equal,coordinate_set_equal,same_coordinates_different_order,row_mismatch_count,first_mismatch_index,alignment_ok
25019339B3,20x,data/yiyuan/patches_coords_20x/patches_256/25019339B3.h5,data/yiyuan/features_biomedclip_20x/25019339B3.h5,True,True,,True,True,True,3018,3018,3018,0,0,"[3018,2]","[3018,2]","[3018,512]",int32,int64,float32,True,True,False,True,True,True,3017,0,False
25019474B2,5x,data/yiyuan/patches_coords_5x/patches_256/25019474B2.h5,data/yiyuan/features_biomedclip_5x/25019474B2.h5,True,True,,True,True,True,251,251,251,0,0,"[251,2]","[251,2]","[251,512]",int32,int64,float32,True,True,False,True,True,True,251,0,False
25019474B2,20x,data/yiyuan/patches_coords_20x/patches_256/25019474B2.h5,data/yiyuan/features_biomedclip_20x/25019474B2.h5,True,True,,True,True,True,3619,3619,3619,0,0,"[3619,2]","[3619,2]","[3619,512]",int32,int64,float32,True,True,False,True,True,True,3617,0,False
25019503B,5x,data/yiyuan/patches_coords_5x/patches_256/25019503B.h5,data/yiyuan/features_biomedclip_5x/25019503B.h5,True,True,,True,True,True,109,109,109,0,0,"[109,2]","[109,2]","[109,512]",int32,int64,float32,True,True,False,True,True,True,42,58,False
25019503B,20x,data/yiyuan/patches_coords_20x/patches_256/25019503B.h5,data/yiyuan/features_biomedclip_20x/25019503B.h5,True,True,,True,True,True,1589,1589,1589,0,0,"[1589,2]","[1589,2]","[1589,512]",int32,int64,float32,True,True,False,True,True,True,1589,0,False
25019629B2,5x,data/yiyuan/patches_coords_5x/patches_256/25019629B2.h5,data/yiyuan/features_biomedclip_5x/25019629B2.h5,True,True,,True,True,True,166,166,166,0,0,"[166,2]","[166,2]","[166,512]",int32,int64,float32,True,True,False,True,True,True,166,0,False
25019629B2,20x,data/yiyuan/patches_coords_20x/patches_256/25019629B2.h5,data/yiyuan/features_biomedclip_20x/25019629B2.h5,True,True,,True,True,True,2187,2187,2187,0,0,"[2187,2]","[2187,2]","[2187,512]",int32,int64,float32,True,True,False,True,True,True,2186,0,False
25019675B2,5x,data/yiyuan/patches_coords_5x/patches_256/25019675B2.h5,data/yiyuan/features_biomedclip_5x/25019675B2.h5,True,True,,True,True,True,172,172,172,0,0,"[172,2]","[172,2]","[172,512]",int32,int64,float32,True,True,False,True,True,True,168,0,False
25019675B2,20x,data/yiyuan/patches_coords_20x/patches_256/25019675B2.h5,data/yiyuan/features_biomedclip_20x/25019675B2.h5,True,True,,True,True,True,2526,2526,2526,0,0,"[2526,2]","[2526,2]","[2526,512]",int32,int64,float32,True,True,False,True,True,True,2525,0,False
25019705B2,5x,data/yiyuan/patches_coords_5x/patches_256/25019705B2.h5,data/yiyuan/features_biomedclip_5x/25019705B2.h5,True,True,,True,True,True,276,276,276,0,0,"[276,2]","[276,2]","[276,512]",int32,int64,float32,True,True,False,True,True,True,276,0,False
25019705B2,20x,data/yiyuan/patches_coords_20x/patches_256/25019705B2.h5,data/yiyuan/features_biomedclip_20x/25019705B2.h5,True,True,,True,True,True,4073,4073,4073,0,0,"[4073,2]","[4073,2]","[4073,512]",int32,int64,float32,True,True,False,True,True,True,4073,0,False
25020232B,5x,data/yiyuan/patches_coords_5x/patches_256/25020232B.h5,data/yiyuan/features_biomedclip_5x/25020232B.h5,True,True,,True,True,True,341,341,341,0,0,"[341,2]","[341,2]","[341,512]",int32,int64,float32,True,True,False,True,True,True,341,0,False
25020232B,20x,data/yiyuan/patches_coords_20x/patches_256/25020232B.h5,data/yiyuan/features_biomedclip_20x/25020232B.h5,True,True,,True,True,True,4933,4933,4933,0,0,"[4933,2]","[4933,2]","[4933,512]",int32,int64,float32,True,True,False,True,True,True,4930,0,False
25020353B2,5x,data/yiyuan/patches_coords_5x/patches_256/25020353B2.h5,data/yiyuan/features_biomedclip_5x/25020353B2.h5,True,True,,True,True,True,94,94,94,0,0,"[94,2]","[94,2]","[94,512]",int32,int64,float32,True,True,False,True,True,True,94,0,False
25020353B2,20x,data/yiyuan/patches_coords_20x/patches_256/25020353B2.h5,data/yiyuan/features_biomedclip_20x/25020353B2.h5,True,True,,True,True,True,1279,1279,1279,0,0,"[1279,2]","[1279,2]","[1279,512]",int32,int64,float32,True,True,False,True,True,True,1279,0,False
25020556B4,5x,data/yiyuan/patches_coords_5x/patches_256/25020556B4.h5,data/yiyuan/features_biomedclip_5x/25020556B4.h5,True,True,,True,True,True,152,152,152,0,0,"[152,2]","[152,2]","[152,512]",int32,int64,float32,True,True,False,True,True,True,55,0,False
25020556B4,20x,data/yiyuan/patches_coords_20x/patches_256/25020556B4.h5,data/yiyuan/features_biomedclip_20x/25020556B4.h5,True,True,,True,True,True,2208,2208,2208,0,0,"[2208,2]","[2208,2]","[2208,512]",int32,int64,float32,True,True,False,True,True,True,2207,0,False
25020714B4,5x,data/yiyuan/patches_coords_5x/patches_256/25020714B4.h5,data/yiyuan/features_biomedclip_5x/25020714B4.h5,True,True,,True,True,True,340,340,340,0,0,"[340,2]","[340,2]","[340,512]",int32,int64,float32,True,True,False,True,True,True,340,0,False
25020714B4,20x,data/yiyuan/patches_coords_20x/patches_256/25020714B4.h5,data/yiyuan/features_biomedclip_20x/25020714B4.h5,True,True,,True,True,True,4936,4936,4936,0,0,"[4936,2]","[4936,2]","[4936,512]",int32,int64,float32,True,True,False,True,True,True,4935,0,False
25020799B3,5x,data/yiyuan/patches_coords_5x/patches_256/25020799B3.h5,data/yiyuan/features_biomedclip_5x/25020799B3.h5,True,True,,True,True,True,324,324,324,0,0,"[324,2]","[324,2]","[324,512]",int32,int64,float32,True,True,False,True,True,True,324,0,False
25020799B3,20x,data/yiyuan/patches_coords_20x/patches_256/25020799B3.h5,data/yiyuan/features_biomedclip_20x/25020799B3.h5,True,True,,True,True,True,4645,4645,4645,0,0,"[4645,2]","[4645,2]","[4645,512]",int32,int64,float32,True,True,False,True,True,True,4645,0,False
25020799B5,5x,data/yiyuan/patches_coords_5x/patches_256/25020799B5.h5,data/yiyuan/features_biomedclip_5x/25020799B5.h5,True,True,,True,True,True,282,282,282,0,0,"[282,2]","[282,2]","[282,512]",int32,int64,float32,True,True,False,True,True,True,282,0,False
25020799B5,20x,data/yiyuan/patches_coords_20x/patches_256/25020799B5.h5,data/yiyuan/features_biomedclip_20x/25020799B5.h5,True,True,,True,True,True,3920,3920,3920,0,0,"[3920,2]","[3920,2]","[3920,512]",int32,int64,float32,True,True,False,True,True,True,3920,0,False
25021196B2,5x,data/yiyuan/patches_coords_5x/patches_256/25021196B2.h5,data/yiyuan/features_biomedclip_5x/25021196B2.h5,True,True,,True,True,True,120,120,120,0,0,"[120,2]","[120,2]","[120,512]",int32,int64,float32,True,True,False,True,True,True,120,0,False
25021196B2,20x,data/yiyuan/patches_coords_20x/patches_256/25021196B2.h5,data/yiyuan/features_biomedclip_20x/25021196B2.h5,True,True,,True,True,True,1453,1453,1453,0,0,"[1453,2]","[1453,2]","[1453,512]",int32,int64,float32,True,True,False,True,True,True,1451,0,False
25021277B3,5x,data/yiyuan/patches_coords_5x/patches_256/25021277B3.h5,data/yiyuan/features_biomedclip_5x/25021277B3.h5,True,True,,True,True,True,121,121,121,0,0,"[121,2]","[121,2]","[121,512]",int32,int64,float32,True,True,False,True,True,True,121,0,False
25021277B3,20x,data/yiyuan/patches_coords_20x/patches_256/25021277B3.h5,data/yiyuan/features_biomedclip_20x/25021277B3.h5,True,True,,True,True,True,1635,1635,1635,0,0,"[1635,2]","[1635,2]","[1635,512]",int32,int64,float32,True,True,False,True,True,True,1635,0,False
25021277B4,5x,data/yiyuan/patches_coords_5x/patches_256/25021277B4.h5,data/yiyuan/features_biomedclip_5x/25021277B4.h5,True,True,,True,True,True,89,89,89,0,0,"[89,2]","[89,2]","[89,512]",int32,int64,float32,True,True,False,True,True,True,89,0,False
25021277B4,20x,data/yiyuan/patches_coords_20x/patches_256/25021277B4.h5,data/yiyuan/features_biomedclip_20x/25021277B4.h5,True,True,,True,True,True,1059,1059,1059,0,0,"[1059,2]","[1059,2]","[1059,512]",int32,int64,float32,True,True,False,True,True,True,1058,0,False
25021421B2,5x,data/yiyuan/patches_coords_5x/patches_256/25021421B2.h5,data/yiyuan/features_biomedclip_5x/25021421B2.h5,True,True,,True,True,True,337,337,337,0,0,"[337,2]","[337,2]","[337,512]",int32,int64,float32,True,True,False,True,True,True,337,0,False
25021421B2,20x,data/yiyuan/patches_coords_20x/patches_256/25021421B2.h5,data/yiyuan/features_biomedclip_20x/25021421B2.h5,True,True,,True,True,True,4940,4940,4940,0,0,"[4940,2]","[4940,2]","[4940,512]",int32,int64,float32,True,True,False,True,True,True,4938,0,False
25021487B,5x,data/yiyuan/patches_coords_5x/patches_256/25021487B.h5,data/yiyuan/features_biomedclip_5x/25021487B.h5,True,True,,True,True,True,240,240,240,0,0,"[240,2]","[240,2]","[240,512]",int32,int64,float32,True,True,False,True,True,True,240,0,False
25021487B,20x,data/yiyuan/patches_coords_20x/patches_256/25021487B.h5,data/yiyuan/features_biomedclip_20x/25021487B.h5,True,True,,True,True,True,3366,3366,3366,0,0,"[3366,2]","[3366,2]","[3366,512]",int32,int64,float32,True,True,False,True,True,True,3363,0,False
25021555B2,5x,data/yiyuan/patches_coords_5x/patches_256/25021555B2.h5,data/yiyuan/features_biomedclip_5x/25021555B2.h5,True,True,,True,True,True,56,56,56,0,0,"[56,2]","[56,2]","[56,512]",int32,int64,float32,True,True,False,True,True,True,35,0,False
25021555B2,20x,data/yiyuan/patches_coords_20x/patches_256/25021555B2.h5,data/yiyuan/features_biomedclip_20x/25021555B2.h5,True,True,,True,True,True,654,654,654,0,0,"[654,2]","[654,2]","[654,512]",int32,int64,float32,True,True,False,True,True,True,654,0,False
25021558B2,5x,data/yiyuan/patches_coords_5x/patches_256/25021558B2.h5,data/yiyuan/features_biomedclip_5x/25021558B2.h5,True,True,,True,True,True,79,79,79,0,0,"[79,2]","[79,2]","[79,512]",int32,int64,float32,True,True,False,True,True,True,70,0,False
25021558B2,20x,data/yiyuan/patches_coords_20x/patches_256/25021558B2.h5,data/yiyuan/features_biomedclip_20x/25021558B2.h5,True,True,,True,True,True,1047,1047,1047,0,0,"[1047,2]","[1047,2]","[1047,512]",int32,int64,float32,True,True,False,True,True,True,1046,0,False
25021665B2,5x,data/yiyuan/patches_coords_5x/patches_256/25021665B2.h5,data/yiyuan/features_biomedclip_5x/25021665B2.h5,True,True,,True,True,True,167,167,167,0,0,"[167,2]","[167,2]","[167,512]",int32,int64,float32,True,True,False,True,True,True,167,0,False
25021665B2,20x,data/yiyuan/patches_coords_20x/patches_256/25021665B2.h5,data/yiyuan/features_biomedclip_20x/25021665B2.h5,True,True,,True,True,True,1990,1990,1990,0,0,"[1990,2]","[1990,2]","[1990,512]",int32,int64,float32,True,True,False,True,True,True,1986,0,False
25021665B3,5x,data/yiyuan/patches_coords_5x/patches_256/25021665B3.h5,data/yiyuan/features_biomedclip_5x/25021665B3.h5,True,True,,True,True,True,242,242,242,0,0,"[242,2]","[242,2]","[242,512]",int32,int64,float32,True,True,False,True,True,True,240,0,False
25021665B3,20x,data/yiyuan/patches_coords_20x/patches_256/25021665B3.h5,data/yiyuan/features_biomedclip_20x/25021665B3.h5,True,True,,True,True,True,2896,2896,2896,0,0,"[2896,2]","[2896,2]","[2896,512]",int32,int64,float32,True,True,False,True,True,True,2895,0,False
25021672B,5x,data/yiyuan/patches_coords_5x/patches_256/25021672B.h5,data/yiyuan/features_biomedclip_5x/25021672B.h5,True,True,,True,True,True,73,73,73,0,0,"[73,2]","[73,2]","[73,512]",int32,int64,float32,True,True,False,True,True,True,54,0,False
25021672B,20x,data/yiyuan/patches_coords_20x/patches_256/25021672B.h5,data/yiyuan/features_biomedclip_20x/25021672B.h5,True,True,,True,True,True,987,987,987,0,0,"[987,2]","[987,2]","[987,512]",int32,int64,float32,True,True,False,True,True,True,986,0,False
25021735B5,5x,data/yiyuan/patches_coords_5x/patches_256/25021735B5.h5,data/yiyuan/features_biomedclip_5x/25021735B5.h5,True,True,,True,True,True,156,156,156,0,0,"[156,2]","[156,2]","[156,512]",int32,int64,float32,True,True,False,True,True,True,156,0,False
25021735B5,20x,data/yiyuan/patches_coords_20x/patches_256/25021735B5.h5,data/yiyuan/features_biomedclip_20x/25021735B5.h5,True,True,,True,True,True,2142,2142,2142,0,0,"[2142,2]","[2142,2]","[2142,512]",int32,int64,float32,True,True,False,True,True,True,2140,0,False
25021890B4,5x,data/yiyuan/patches_coords_5x/patches_256/25021890B4.h5,data/yiyuan/features_biomedclip_5x/25021890B4.h5,True,True,,True,True,True,106,106,106,0,0,"[106,2]","[106,2]","[106,512]",int32,int64,float32,True,True,False,True,True,True,73,0,False
25021890B4,20x,data/yiyuan/patches_coords_20x/patches_256/25021890B4.h5,data/yiyuan/features_biomedclip_20x/25021890B4.h5,True,True,,True,True,True,1454,1454,1454,0,0,"[1454,2]","[1454,2]","[1454,512]",int32,int64,float32,True,True,False,True,True,True,1453,0,False
25021890B6,5x,data/yiyuan/patches_coords_5x/patches_256/25021890B6.h5,data/yiyuan/features_biomedclip_5x/25021890B6.h5,True,True,,True,True,True,284,284,284,0,0,"[284,2]","[284,2]","[284,512]",int32,int64,float32,True,True,False,True,True,True,284,0,False
25021890B6,20x,data/yiyuan/patches_coords_20x/patches_256/25021890B6.h5,data/yiyuan/features_biomedclip_20x/25021890B6.h5,True,True,,True,True,True,3970,3970,3970,0,0,"[3970,2]","[3970,2]","[3970,512]",int32,int64,float32,True,True,False,True,True,True,3969,0,False
25021922B2,5x,data/yiyuan/patches_coords_5x/patches_256/25021922B2.h5,data/yiyuan/features_biomedclip_5x/25021922B2.h5,True,True,,True,True,True,423,423,423,0,0,"[423,2]","[423,2]","[423,512]",int32,int64,float32,True,True,False,True,True,True,423,0,False
25021922B2,20x,data/yiyuan/patches_coords_20x/patches_256/25021922B2.h5,data/yiyuan/features_biomedclip_20x/25021922B2.h5,True,True,,True,True,True,6173,6173,6173,0,0,"[6173,2]","[6173,2]","[6173,512]",int32,int64,float32,True,True,False,True,True,True,6173,0,False
25022013B,5x,data/yiyuan/patches_coords_5x/patches_256/25022013B.h5,data/yiyuan/features_biomedclip_5x/25022013B.h5,True,True,,True,True,True,169,169,169,0,0,"[169,2]","[169,2]","[169,512]",int32,int64,float32,True,True,False,True,True,True,169,0,False
25022013B,20x,data/yiyuan/patches_coords_20x/patches_256/25022013B.h5,data/yiyuan/features_biomedclip_20x/25022013B.h5,True,True,,True,True,True,2339,2339,2339,0,0,"[2339,2]","[2339,2]","[2339,512]",int32,int64,float32,True,True,False,True,True,True,2338,0,False
25022344B2,5x,data/yiyuan/patches_coords_5x/patches_256/25022344B2.h5,data/yiyuan/features_biomedclip_5x/25022344B2.h5,True,True,,True,True,True,419,419,419,0,0,"[419,2]","[419,2]","[419,512]",int32,int64,float32,True,True,False,True,True,True,418,0,False
25022344B2,20x,data/yiyuan/patches_coords_20x/patches_256/25022344B2.h5,data/yiyuan/features_biomedclip_20x/25022344B2.h5,True,True,,True,True,True,6174,6174,6174,0,0,"[6174,2]","[6174,2]","[6174,512]",int32,int64,float32,True,True,False,True,True,True,6174,0,False
25022458B2,5x,data/yiyuan/patches_coords_5x/patches_256/25022458B2.h5,data/yiyuan/features_biomedclip_5x/25022458B2.h5,True,True,,True,True,True,327,327,327,0,0,"[327,2]","[327,2]","[327,512]",int32,int64,float32,True,True,False,True,True,True,327,0,False
25022458B2,20x,data/yiyuan/patches_coords_20x/patches_256/25022458B2.h5,data/yiyuan/features_biomedclip_20x/25022458B2.h5,True,True,,True,True,True,4696,4696,4696,0,0,"[4696,2]","[4696,2]","[4696,512]",int32,int64,float32,True,True,False,True,True,True,4694,0,False
25022584B2,5x,data/yiyuan/patches_coords_5x/patches_256/25022584B2.h5,data/yiyuan/features_biomedclip_5x/25022584B2.h5,True,True,,True,True,True,210,210,210,0,0,"[210,2]","[210,2]","[210,512]",int32,int64,float32,True,True,False,True,True,True,210,0,False
25022584B2,20x,data/yiyuan/patches_coords_20x/patches_256/25022584B2.h5,data/yiyuan/features_biomedclip_20x/25022584B2.h5,True,True,,True,True,True,2946,2946,2946,0,0,"[2946,2]","[2946,2]","[2946,512]",int32,int64,float32,True,True,False,True,True,True,2944,0,False
25022584B3,5x,data/yiyuan/patches_coords_5x/patches_256/25022584B3.h5,data/yiyuan/features_biomedclip_5x/25022584B3.h5,True,True,,True,True,True,80,80,80,0,0,"[80,2]","[80,2]","[80,512]",int32,int64,float32,True,True,False,True,True,True,57,0,False
25022584B3,20x,data/yiyuan/patches_coords_20x/patches_256/25022584B3.h5,data/yiyuan/features_biomedclip_20x/25022584B3.h5,True,True,,True,True,True,1145,1145,1145,0,0,"[1145,2]","[1145,2]","[1145,512]",int32,int64,float32,True,True,False,True,True,True,1144,0,False
25022613B2,5x,data/yiyuan/patches_coords_5x/patches_256/25022613B2.h5,data/yiyuan/features_biomedclip_5x/25022613B2.h5,True,True,,True,True,True,115,115,115,0,0,"[115,2]","[115,2]","[115,512]",int32,int64,float32,True,True,False,True,True,True,115,0,False
25022613B2,20x,data/yiyuan/patches_coords_20x/patches_256/25022613B2.h5,data/yiyuan/features_biomedclip_20x/25022613B2.h5,True,True,,True,True,True,1531,1531,1531,0,0,"[1531,2]","[1531,2]","[1531,512]",int32,int64,float32,True,True,False,True,True,True,1531,0,False
25023174B2,5x,data/yiyuan/patches_coords_5x/patches_256/25023174B2.h5,data/yiyuan/features_biomedclip_5x/25023174B2.h5,True,True,,True,True,True,120,120,120,0,0,"[120,2]","[120,2]","[120,512]",int32,int64,float32,True,True,False,True,True,True,120,0,False
25023174B2,20x,data/yiyuan/patches_coords_20x/patches_256/25023174B2.h5,data/yiyuan/features_biomedclip_20x/25023174B2.h5,True,True,,True,True,True,1416,1416,1416,0,0,"[1416,2]","[1416,2]","[1416,512]",int32,int64,float32,True,True,False,True,True,True,1414,0,False
25023327B3,5x,data/yiyuan/patches_coords_5x/patches_256/25023327B3.h5,data/yiyuan/features_biomedclip_5x/25023327B3.h5,True,True,,True,True,True,38,38,38,0,0,"[38,2]","[38,2]","[38,512]",int32,int64,float32,True,True,False,True,True,True,38,0,False
25023327B3,20x,data/yiyuan/patches_coords_20x/patches_256/25023327B3.h5,data/yiyuan/features_biomedclip_20x/25023327B3.h5,True,True,,True,True,True,510,510,510,0,0,"[510,2]","[510,2]","[510,512]",int32,int64,float32,True,True,False,True,True,True,510,0,False
25023687B3,5x,data/yiyuan/patches_coords_5x/patches_256/25023687B3.h5,data/yiyuan/features_biomedclip_5x/25023687B3.h5,True,True,,True,True,True,88,88,88,0,0,"[88,2]","[88,2]","[88,512]",int32,int64,float32,True,True,False,True,True,True,88,0,False
25023687B3,20x,data/yiyuan/patches_coords_20x/patches_256/25023687B3.h5,data/yiyuan/features_biomedclip_20x/25023687B3.h5,True,True,,True,True,True,1213,1213,1213,0,0,"[1213,2]","[1213,2]","[1213,512]",int32,int64,float32,True,True,False,True,True,True,1213,0,False
25023687B4,5x,data/yiyuan/patches_coords_5x/patches_256/25023687B4.h5,data/yiyuan/features_biomedclip_5x/25023687B4.h5,True,True,,True,True,True,64,64,64,0,0,"[64,2]","[64,2]","[64,512]",int32,int64,float32,True,True,False,True,True,True,64,0,False
25023687B4,20x,data/yiyuan/patches_coords_20x/patches_256/25023687B4.h5,data/yiyuan/features_biomedclip_20x/25023687B4.h5,True,True,,True,True,True,882,882,882,0,0,"[882,2]","[882,2]","[882,512]",int32,int64,float32,True,True,False,True,True,True,880,0,False
25023828B,5x,data/yiyuan/patches_coords_5x/patches_256/25023828B.h5,data/yiyuan/features_biomedclip_5x/25023828B.h5,True,True,,True,True,True,256,256,256,0,0,"[256,2]","[256,2]","[256,512]",int32,int64,float32,True,True,False,True,True,True,256,0,False
25023828B,20x,data/yiyuan/patches_coords_20x/patches_256/25023828B.h5,data/yiyuan/features_biomedclip_20x/25023828B.h5,True,True,,True,True,True,3791,3791,3791,0,0,"[3791,2]","[3791,2]","[3791,512]",int32,int64,float32,True,True,False,True,True,True,3791,0,False
25023846B4,5x,data/yiyuan/patches_coords_5x/patches_256/25023846B4.h5,data/yiyuan/features_biomedclip_5x/25023846B4.h5,True,True,,True,True,True,211,211,211,0,0,"[211,2]","[211,2]","[211,512]",int32,int64,float32,True,True,False,True,True,True,211,0,False
25023846B4,20x,data/yiyuan/patches_coords_20x/patches_256/25023846B4.h5,data/yiyuan/features_biomedclip_20x/25023846B4.h5,True,True,,True,True,True,3119,3119,3119,0,0,"[3119,2]","[3119,2]","[3119,512]",int32,int64,float32,True,True,False,True,True,True,3118,0,False
25023935B2,5x,data/yiyuan/patches_coords_5x/patches_256/25023935B2.h5,data/yiyuan/features_biomedclip_5x/25023935B2.h5,True,True,,True,True,True,130,130,130,0,0,"[130,2]","[130,2]","[130,512]",int32,int64,float32,True,True,False,True,True,True,130,0,False
25023935B2,20x,data/yiyuan/patches_coords_20x/patches_256/25023935B2.h5,data/yiyuan/features_biomedclip_20x/25023935B2.h5,True,True,,True,True,True,1863,1863,1863,0,0,"[1863,2]","[1863,2]","[1863,512]",int32,int64,float32,True,True,False,True,True,True,1862,0,False
25023961B2,5x,data/yiyuan/patches_coords_5x/patches_256/25023961B2.h5,data/yiyuan/features_biomedclip_5x/25023961B2.h5,True,True,,True,True,True,49,49,49,0,0,"[49,2]","[49,2]","[49,512]",int32,int64,float32,True,True,False,True,True,True,49,0,False
25023961B2,20x,data/yiyuan/patches_coords_20x/patches_256/25023961B2.h5,data/yiyuan/features_biomedclip_20x/25023961B2.h5,True,True,,True,True,True,622,622,622,0,0,"[622,2]","[622,2]","[622,512]",int32,int64,float32,True,True,False,True,True,True,622,0,False
25023972B3,5x,data/yiyuan/patches_coords_5x/patches_256/25023972B3.h5,data/yiyuan/features_biomedclip_5x/25023972B3.h5,True,True,,True,True,True,267,267,267,0,0,"[267,2]","[267,2]","[267,512]",int32,int64,float32,True,True,False,True,True,True,267,0,False
25023972B3,20x,data/yiyuan/patches_coords_20x/patches_256/25023972B3.h5,data/yiyuan/features_biomedclip_20x/25023972B3.h5,True,True,,True,True,True,3897,3897,3897,0,0,"[3897,2]","[3897,2]","[3897,512]",int32,int64,float32,True,True,False,True,True,True,3896,0,False
25024254B2,5x,data/yiyuan/patches_coords_5x/patches_256/25024254B2.h5,data/yiyuan/features_biomedclip_5x/25024254B2.h5,True,True,,True,True,True,135,135,135,0,0,"[135,2]","[135,2]","[135,512]",int32,int64,float32,True,True,False,True,True,True,131,0,False
25024254B2,20x,data/yiyuan/patches_coords_20x/patches_256/25024254B2.h5,data/yiyuan/features_biomedclip_20x/25024254B2.h5,True,True,,True,True,True,1785,1785,1785,0,0,"[1785,2]","[1785,2]","[1785,512]",int32,int64,float32,True,True,False,True,True,True,1783,0,False
25024433B2,5x,data/yiyuan/patches_coords_5x/patches_256/25024433B2.h5,data/yiyuan/features_biomedclip_5x/25024433B2.h5,True,True,,True,True,True,177,177,177,0,0,"[177,2]","[177,2]","[177,512]",int32,int64,float32,True,True,False,True,True,True,177,0,False
25024433B2,20x,data/yiyuan/patches_coords_20x/patches_256/25024433B2.h5,data/yiyuan/features_biomedclip_20x/25024433B2.h5,True,True,,True,True,True,2336,2336,2336,0,0,"[2336,2]","[2336,2]","[2336,512]",int32,int64,float32,True,True,False,True,True,True,2336,0,False
25024695B2,5x,data/yiyuan/patches_coords_5x/patches_256/25024695B2.h5,data/yiyuan/features_biomedclip_5x/25024695B2.h5,True,True,,True,True,True,124,124,124,0,0,"[124,2]","[124,2]","[124,512]",int32,int64,float32,True,True,False,True,True,True,124,0,False
25024695B2,20x,data/yiyuan/patches_coords_20x/patches_256/25024695B2.h5,data/yiyuan/features_biomedclip_20x/25024695B2.h5,True,True,,True,True,True,1743,1743,1743,0,0,"[1743,2]","[1743,2]","[1743,512]",int32,int64,float32,True,True,False,True,True,True,1740,0,False
25024765B2,5x,data/yiyuan/patches_coords_5x/patches_256/25024765B2.h5,data/yiyuan/features_biomedclip_5x/25024765B2.h5,True,True,,True,True,True,375,375,375,0,0,"[375,2]","[375,2]","[375,512]",int32,int64,float32,True,True,False,True,True,True,375,0,False
25024765B2,20x,data/yiyuan/patches_coords_20x/patches_256/25024765B2.h5,data/yiyuan/features_biomedclip_20x/25024765B2.h5,True,True,,True,True,True,5583,5583,5583,0,0,"[5583,2]","[5583,2]","[5583,512]",int32,int64,float32,True,True,False,True,True,True,5582,0,False
25024855B4,5x,data/yiyuan/patches_coords_5x/patches_256/25024855B4.h5,data/yiyuan/features_biomedclip_5x/25024855B4.h5,True,True,,True,True,True,157,157,157,0,0,"[157,2]","[157,2]","[157,512]",int32,int64,float32,True,True,False,True,True,True,157,0,False
25024855B4,20x,data/yiyuan/patches_coords_20x/patches_256/25024855B4.h5,data/yiyuan/features_biomedclip_20x/25024855B4.h5,True,True,,True,True,True,1867,1867,1867,0,0,"[1867,2]","[1867,2]","[1867,512]",int32,int64,float32,True,True,False,True,True,True,1864,0,False
25024875B2,5x,data/yiyuan/patches_coords_5x/patches_256/25024875B2.h5,data/yiyuan/features_biomedclip_5x/25024875B2.h5,True,True,,True,True,True,76,76,76,0,0,"[76,2]","[76,2]","[76,512]",int32,int64,float32,True,True,False,True,True,True,74,0,False
25024875B2,20x,data/yiyuan/patches_coords_20x/patches_256/25024875B2.h5,data/yiyuan/features_biomedclip_20x/25024875B2.h5,True,True,,True,True,True,1097,1097,1097,0,0,"[1097,2]","[1097,2]","[1097,512]",int32,int64,float32,True,True,False,True,True,True,1097,0,False
25024982B1,5x,data/yiyuan/patches_coords_5x/patches_256/25024982B1.h5,data/yiyuan/features_biomedclip_5x/25024982B1.h5,True,True,,True,True,True,173,173,173,0,0,"[173,2]","[173,2]","[173,512]",int32,int64,float32,True,True,False,True,True,True,173,0,False
25024982B1,20x,data/yiyuan/patches_coords_20x/patches_256/25024982B1.h5,data/yiyuan/features_biomedclip_20x/25024982B1.h5,True,True,,True,True,True,2477,2477,2477,0,0,"[2477,2]","[2477,2]","[2477,512]",int32,int64,float32,True,True,False,True,True,True,2475,0,False
25025076B,5x,data/yiyuan/patches_coords_5x/patches_256/25025076B.h5,data/yiyuan/features_biomedclip_5x/25025076B.h5,True,True,,True,True,True,270,270,270,0,0,"[270,2]","[270,2]","[270,512]",int32,int64,float32,True,True,False,True,True,True,270,0,False
25025076B,20x,data/yiyuan/patches_coords_20x/patches_256/25025076B.h5,data/yiyuan/features_biomedclip_20x/25025076B.h5,True,True,,True,True,True,3951,3951,3951,0,0,"[3951,2]","[3951,2]","[3951,512]",int32,int64,float32,True,True,False,True,True,True,3949,0,False
25025087B,5x,data/yiyuan/patches_coords_5x/patches_256/25025087B.h5,data/yiyuan/features_biomedclip_5x/25025087B.h5,True,True,,True,True,True,170,170,170,0,0,"[170,2]","[170,2]","[170,512]",int32,int64,float32,True,True,False,True,True,True,170,0,False
25025087B,20x,data/yiyuan/patches_coords_20x/patches_256/25025087B.h5,data/yiyuan/features_biomedclip_20x/25025087B.h5,True,True,,True,True,True,2204,2204,2204,0,0,"[2204,2]","[2204,2]","[2204,512]",int32,int64,float32,True,True,False,True,True,True,2203,0,False
